Country,Year,Production_Mb,Consumption_Mb,Reserves_Gb,Price_Brent,R_to_P_Years,has_reserve,has_production,has_consumption,coverage_pct
Brazil,1991,0.2347,0.4749,4.8,20.0,20452.0761,True,True,True,1.0
Brazil,1992,0.2383,0.4811,5.0,19.32,20977.9941,True,True,True,1.0
Brazil,1993,0.2435,0.5026,5.0,16.97,20537.6764,True,True,True,1.0
Brazil,1994,0.2526,0.53,5.4,15.82,21379.365,True,True,True,1.0
Brazil,1995,0.261,0.5628,6.2,17.02,23757.0649,True,True,True,1.0
Brazil,1996,0.2949,0.6037,6.7,20.67,22718.0252,True,True,True,1.0
Brazil,1997,0.3172,0.6544,7.1,19.09,22384.4129,True,True,True,1.0
Brazil,1998,0.3661,0.6877,7.4,12.72,20213.3326,True,True,True,1.0
Brazil,1999,0.4132,0.6953,8.2,17.97,19846.0719,True,True,True,1.0
Brazil,2000,0.4657,0.7176,8.5,28.5,18250.526,True,True,True,1.0
Brazil,2001,0.4887,0.7249,8.5,24.44,17391.8381,True,True,True,1.0
Brazil,2002,0.5468,0.707,9.8,25.02,17923.4413,True,True,True,1.0
Brazil,2003,0.5687,0.6844,10.6,28.83,18639.9845,True,True,True,1.0
Brazil,2004,0.5632,0.707,11.2,38.27,19886.5402,True,True,True,1.0
Brazil,2005,0.6227,0.7209,11.8,54.52,18950.0393,True,True,True,1.0
Brazil,2006,0.6592,0.7384,12.2,65.14,18507.5623,True,True,True,1.0
Brazil,2007,0.6683,0.7727,12.6,72.39,18853.385,True,True,True,1.0
Brazil,2008,0.6924,0.8026,12.8,97.26,18486.2905,True,True,True,1.0
Brazil,2009,0.7406,0.803,12.9,61.67,17418.6623,True,True,True,1.0
Brazil,2010,0.78,0.8603,14.2,79.5,18205.0115,True,True,True,1.0
Brazil,2011,0.7953,0.9034,15.0,111.26,18859.9772,True,True,True,1.0
Brazil,2012,0.7829,0.9501,15.3,111.67,19542.1017,True,True,True,1.0
Brazil,2013,0.7702,0.9848,15.5,108.66,20125.9495,True,True,True,1.0
Brazil,2014,0.8545,1.011,16.2,98.95,18959.2318,True,True,True,1.0
Brazil,2015,0.9216,0.957,13.0,52.39,14105.5201,True,True,True,1.0
Brazil,2016,0.9516,0.9085,12.6,43.73,13241.4837,True,True,True,1.0
Brazil,2017,0.9968,0.9183,12.8,54.19,12840.8983,True,True,True,1.0
Brazil,2018,0.9822,0.872,13.4,71.31,13642.6343,True,True,True,1.0
Brazil,2019,1.0548,0.8822,12.7,64.21,12039.6265,True,True,True,1.0
Brazil,2020,1.106,0.8278,11.9,41.84,10759.9801,True,True,True,1.0
Brazil,2021,1.0917,0.8807,,70.91,,False,True,True,0.6667
Brazil,2022,1.1359,0.9172,,101.32,,False,True,True,0.6667
Brazil,2023,1.2771,0.9407,,82.64,,False,True,True,0.6667
Brazil,2024,1.2651,0.9399,,80.76,,False,True,True,0.6667
Brunei,1980,0.0876,,1.3,36.83,14840.1826,True,True,False,0.6667
Brunei,1981,0.0639,,1.5,35.93,23483.3659,True,True,False,0.6667
Brunei,1982,0.0653,,1.4,32.97,21428.0248,True,True,False,0.6667
Brunei,1983,0.0653,,1.5,29.55,22958.598,True,True,False,0.6667
Brunei,1984,0.0628,,1.5,28.78,23892.9595,True,True,False,0.6667
Brunei,1985,0.0613,,1.4,27.56,22831.0502,True,True,False,0.6667
Brunei,1986,0.0602,,1.5,14.43,24906.6002,True,True,False,0.6667
Brunei,1987,0.0566,,1.6,18.44,28281.0429,True,True,False,0.6667
Brunei,1988,0.0548,,1.2,14.92,21917.8082,True,True,False,0.6667
Brunei,1989,0.0548,,1.2,18.23,21917.8082,True,True,False,0.6667
Brunei,1990,0.0555,,1.1,23.73,19826.9647,True,True,False,0.6667
Brunei,1991,0.0599,,1.2,20.0,20046.7758,True,True,False,0.6667
Brunei,1992,0.0664,,1.1,19.32,16558.7837,True,True,False,0.6667
Brunei,1993,0.0639,,1.3,16.97,20352.2505,True,True,False,0.6667
Brunei,1994,0.0653,,1.2,15.82,18366.8784,True,True,False,0.6667
Brunei,1995,0.0639,,1.1,17.02,17221.135,True,True,False,0.6667
Brunei,1996,0.0602,,1.1,20.67,18264.8402,True,True,False,0.6667
Brunei,1997,0.0595,,1.1,19.09,18488.9487,True,True,False,0.6667
Brunei,1998,0.0573,,1.0,12.72,17450.4843,True,True,False,0.6667
Brunei,1999,0.0664,,1.3,17.97,19569.4716,True,True,False,0.6667
Brunei,2000,0.0704,,1.2,28.5,17034.566,True,True,False,0.6667
Brunei,2001,0.0741,,1.2,24.44,16195.4248,True,True,False,0.6667
Brunei,2002,0.0766,,1.1,25.02,14350.9459,True,True,False,0.6667
Brunei,2003,0.0781,,1.1,28.83,14082.7039,True,True,False,0.6667
Brunei,2004,0.0766,,1.1,38.27,14350.9459,True,True,False,0.6667
Brunei,2005,0.0752,,1.1,54.52,14629.605,True,True,False,0.6667
Brunei,2006,0.0807,,1.2,65.14,14876.3404,True,True,False,0.6667
Brunei,2007,0.0708,,1.1,72.39,15534.529,True,True,False,0.6667
Brunei,2008,0.0639,,1.1,97.26,17221.135,True,True,False,0.6667
Brunei,2009,0.0613,,1.1,61.67,17938.6823,True,True,False,0.6667
Brunei,2010,0.0628,,1.1,79.5,17521.5037,True,True,False,0.6667
Brunei,2011,0.0602,,1.1,111.26,18264.8402,True,True,False,0.6667
Brunei,2012,0.058,,1.1,111.67,18954.0794,True,True,False,0.6667
Brunei,2013,0.0493,,1.1,108.66,22323.6936,True,True,False,0.6667
Brunei,2014,0.046,,1.1,98.95,23918.2431,True,True,False,0.6667
Brunei,2015,0.0464,,1.1,52.39,23729.9105,True,True,False,0.6667
Brunei,2016,0.0442,,1.1,43.73,24906.6002,True,True,False,0.6667
Brunei,2017,0.0412,,1.1,54.19,26669.8994,True,True,False,0.6667
Brunei,2018,0.0409,,1.1,71.31,26908.0235,True,True,False,0.6667
Brunei,2019,0.0442,,1.1,64.21,24906.6002,True,True,False,0.6667
Brunei,2020,0.0402,,1.1,41.84,27397.2603,True,True,False,0.6667
Brunei,2021,0.0391,,,70.91,,False,True,False,0.3333
Brunei,2022,0.0336,,,101.32,,False,True,False,0.3333
Brunei,2023,0.0325,,,82.64,,False,True,False,0.3333
Brunei,2024,0.0361,,,80.76,,False,True,False,0.3333
Bulgaria,1980,,0.0989,,36.83,,False,False,True,0.3333
Bulgaria,1981,,0.0887,,35.93,,False,False,True,0.3333
Bulgaria,1982,,0.0861,,32.97,,False,False,True,0.3333
Bulgaria,1983,,0.0836,,29.55,,False,False,True,0.3333
Bulgaria,1984,,0.0803,,28.78,,False,False,True,0.3333
Bulgaria,1985,,0.0737,,27.56,,False,False,True,0.3333
Bulgaria,1986,,0.0777,,14.43,,False,False,True,0.3333
Bulgaria,1987,,0.0748,,18.44,,False,False,True,0.3333
Bulgaria,1988,,0.0792,,14.92,,False,False,True,0.3333
Bulgaria,1989,,0.0777,,18.23,,False,False,True,0.3333
Bulgaria,1990,,0.0726,,23.73,,False,False,True,0.3333
Bulgaria,1991,,0.0478,,20.0,,False,False,True,0.3333
Bulgaria,1992,,0.0434,,19.32,,False,False,True,0.3333
Bulgaria,1993,,0.0478,,16.97,,False,False,True,0.3333
Bulgaria,1994,,0.0449,,15.82,,False,False,True,0.3333
Bulgaria,1995,,0.0464,,17.02,,False,False,True,0.3333
Bulgaria,1996,,0.0431,,20.67,,False,False,True,0.3333
Bulgaria,1997,,0.0343,,19.09,,False,False,True,0.3333
Bulgaria,1998,,0.0365,,12.72,,False,False,True,0.3333
Bulgaria,1999,,0.0339,,17.97,,False,False,True,0.3333
Bulgaria,2000,,0.0325,,28.5,,False,False,True,0.3333
Bulgaria,2001,,0.0339,,24.44,,False,False,True,0.3333
Bulgaria,2002,,0.0339,,25.02,,False,False,True,0.3333
Bulgaria,2003,,0.0365,,28.83,,False,False,True,0.3333
Bulgaria,2004,,0.0354,,38.27,,False,False,True,0.3333
Bulgaria,2005,,0.0387,,54.52,,False,False,True,0.3333
Bulgaria,2006,,0.0391,,65.14,,False,False,True,0.3333
Bulgaria,2007,,0.0387,,72.39,,False,False,True,0.3333
Bulgaria,2008,,0.038,,97.26,,False,False,True,0.3333
Bulgaria,2009,,0.0343,,61.67,,False,False,True,0.3333
Bulgaria,2010,,0.031,,79.5,,False,False,True,0.3333
Bulgaria,2011,,0.0296,,111.26,,False,False,True,0.3333
Bulgaria,2012,,0.0307,,111.67,,False,False,True,0.3333
Bulgaria,2013,,0.0288,,108.66,,False,False,True,0.3333
Bulgaria,2014,,0.031,,98.95,,False,False,True,0.3333
Bulgaria,2015,,0.0347,,52.39,,False,False,True,0.3333
Bulgaria,2016,,0.0354,,43.73,,False,False,True,0.3333
Bulgaria,2017,,0.0372,,54.19,,False,False,True,0.3333
Bulgaria,2018,,0.0369,,71.31,,False,False,True,0.3333
Bulgaria,2019,,0.0383,,64.21,,False,False,True,0.3333
Bulgaria,2020,,0.0347,,41.84,,False,False,True,0.3333
Bulgaria,2021,,0.0365,,70.91,,False,False,True,0.3333
Bulgaria,2022,,0.0389,,101.32,,False,False,True,0.3333
Bulgaria,2023,,0.0387,,82.64,,False,False,True,0.3333
Bulgaria,2024,,0.0396,,80.76,,False,False,True,0.3333
Canada,1980,0.6439,0.7092,39.5,36.83,61348.7404,True,True,True,1.0
Canada,1981,0.5876,0.6847,40.2,35.93,68408.066,True,True,True,1.0
Canada,1982,0.5804,0.6322,40.3,32.97,69440.8547,True,True,True,1.0
Canada,1983,0.6063,0.6019,40.5,29.55,66802.4709,True,True,True,1.0
Canada,1984,0.6479,0.6081,40.5,28.78,62512.0587,True,True,True,1.0
Canada,1985,0.6617,0.6201,40.9,27.56,61806.2849,True,True,True,1.0
Canada,1986,0.6588,0.6409,41.1,14.43,62383.7893,True,True,True,1.0
Canada,1987,0.6968,0.661,41.2,18.44,59128.7126,True,True,True,1.0
Canada,1988,0.7307,0.6957,41.5,14.92,56792.5225,True,True,True,1.0
Canada,1989,0.7158,0.7216,41.3,18.23,57700.5023,True,True,True,1.0
Canada,1990,0.7183,0.6406,40.3,23.73,56103.1295,True,True,True,1.0
Canada,1991,0.7242,0.6121,40.1,20.0,55374.5029,True,True,True,1.0
Canada,1992,0.7541,0.6282,39.6,19.32,52513.6257,True,True,True,1.0
Canada,1993,0.799,0.6395,39.5,16.97,49437.7241,True,True,True,1.0
Canada,1994,0.8326,0.6544,48.1,15.82,57773.267,True,True,True,1.0
Canada,1995,0.8767,0.6931,48.4,17.02,55205.1373,True,True,True,1.0
Canada,1996,0.9052,0.7066,48.9,20.67,54021.2108,True,True,True,1.0
Canada,1997,0.9446,0.7311,48.8,19.09,51660.9854,True,True,True,1.0
Canada,1998,0.9753,0.7424,49.8,12.72,51062.259,True,True,True,1.0
Canada,1999,0.9505,0.7636,181.6,17.97,191065.3789,True,True,True,1.0
Canada,2000,0.9866,0.753,181.5,28.5,183966.0651,True,True,True,1.0
Canada,2001,0.9957,0.7804,180.9,24.44,181677.58,True,True,True,1.0
Canada,2002,1.0432,0.8147,180.4,25.02,172934.421,True,True,True,1.0
Canada,2003,1.0961,0.8402,179.9,28.83,164128.1093,True,True,True,1.0
Canada,2004,1.1242,0.8764,179.6,38.27,159758.0502,True,True,True,1.0
Canada,2005,1.11,0.857,180.0,54.52,162167.2755,True,True,True,1.0
Canada,2006,1.1709,0.8052,179.4,65.14,153212.8583,True,True,True,1.0
Canada,2007,1.2008,0.8895,178.8,72.39,148894.533,True,True,True,1.0
Canada,2008,1.1706,0.8548,176.3,97.26,150612.3164,True,True,True,1.0
Canada,2009,1.1687,0.8362,175.0,61.67,149735.1826,True,True,True,1.0
Canada,2010,1.2162,0.8745,174.8,79.5,143728.7244,True,True,True,1.0
Canada,2011,1.283,0.8778,174.2,111.26,135778.1718,True,True,True,1.0
Canada,2012,1.3651,0.8811,173.7,111.67,127243.4254,True,True,True,1.0
Canada,2013,1.46,0.884,173.0,108.66,118493.1507,True,True,True,1.0
Canada,2014,1.5589,0.88,172.2,98.95,110461.4427,True,True,True,1.0
Canada,2015,1.6016,0.8888,171.5,52.39,107079.0824,True,True,True,1.0
Canada,2016,1.6294,0.8859,170.5,43.73,104642.3135,True,True,True,1.0
Canada,2017,1.7567,0.8742,171.8,54.19,97794.5006,True,True,True,1.0
Canada,2018,1.9141,0.9001,170.7,71.31,89182.1573,True,True,True,1.0
Canada,2019,1.9604,0.9034,169.1,64.21,86257.2466,True,True,True,1.0
Canada,2020,1.8717,0.7924,168.1,41.84,89810.4417,True,True,True,1.0
Canada,2021,1.9761,0.8085,,70.91,,False,True,True,0.6667
Canada,2022,2.0349,0.8374,,101.32,,False,True,True,0.6667
Canada,2023,2.0615,0.8441,,82.64,,False,True,True,0.6667
Canada,2024,2.1491,0.8516,,80.76,,False,True,True,0.6667
Central America,1980,,0.0442,,36.83,,False,False,True,0.3333
Central America,1981,,0.0427,,35.93,,False,False,True,0.3333
Central America,1982,,0.0427,,32.97,,False,False,True,0.3333
Central America,1983,,0.0423,,29.55,,False,False,True,0.3333
Central America,1984,,0.0431,,28.78,,False,False,True,0.3333
Central America,1985,,0.0442,,27.56,,False,False,True,0.3333
Central America,1986,,0.0438,,14.43,,False,False,True,0.3333
Central America,1987,,0.0471,,18.44,,False,False,True,0.3333
Central America,1988,,0.046,,14.92,,False,False,True,0.3333
Central America,1989,,0.0482,,18.23,,False,False,True,0.3333
Central America,1990,,0.0496,,23.73,,False,False,True,0.3333
Central America,1991,,0.054,,20.0,,False,False,True,0.3333
Central America,1992,,0.061,,19.32,,False,False,True,0.3333
Central America,1993,,0.0653,,16.97,,False,False,True,0.3333
Central America,1994,,0.0719,,15.82,,False,False,True,0.3333
Central America,1995,,0.0796,,17.02,,False,False,True,0.3333
Central America,1996,,0.0774,,20.67,,False,False,True,0.3333
Central America,1997,,0.0843,,19.09,,False,False,True,0.3333
Central America,1998,,0.0964,,12.72,,False,False,True,0.3333
Central America,1999,,0.0956,,17.97,,False,False,True,0.3333
Central America,2000,,0.0971,,28.5,,False,False,True,0.3333
Central America,2001,,0.104,,24.44,,False,False,True,0.3333
Central America,2002,,0.1051,,25.02,,False,False,True,0.3333
Central America,2003,,0.1099,,28.83,,False,False,True,0.3333
Central America,2004,,0.1132,,38.27,,False,False,True,0.3333
Central America,2005,,0.1128,,54.52,,False,False,True,0.3333
Central America,2006,,0.119,,65.14,,False,False,True,0.3333
Central America,2007,,0.1256,,72.39,,False,False,True,0.3333
Central America,2008,,0.1263,,97.26,,False,False,True,0.3333
Central America,2009,,0.1259,,61.67,,False,False,True,0.3333
Central America,2010,,0.1278,,79.5,,False,False,True,0.3333
Central America,2011,,0.1303,,111.26,,False,False,True,0.3333
Central America,2012,,0.1329,,111.67,,False,False,True,0.3333
Central America,2013,,0.1354,,108.66,,False,False,True,0.3333
Central America,2014,,0.1398,,98.95,,False,False,True,0.3333
Central America,2015,,0.1537,,52.39,,False,False,True,0.3333
Central America,2016,,0.1595,,43.73,,False,False,True,0.3333
Central America,2017,,0.1653,,54.19,,False,False,True,0.3333
Central America,2018,,0.1646,,71.31,,False,False,True,0.3333
Central America,2019,,0.1781,,64.21,,False,False,True,0.3333
Central America,2020,,0.1416,,41.84,,False,False,True,0.3333
Central America,2021,,0.1624,,70.91,,False,False,True,0.3333
Central America,2022,,0.1714,,101.32,,False,False,True,0.3333
Central America,2023,,0.1814,,82.64,,False,False,True,0.3333
Central America,2024,,0.1886,,80.76,,False,False,True,0.3333
Chad,1980,,,,36.83,,False,False,False,0.0
Chad,1981,,,,35.93,,False,False,False,0.0
Chad,1982,,,,32.97,,False,False,False,0.0
Chad,1983,,,,29.55,,False,False,False,0.0
Chad,1984,,,,28.78,,False,False,False,0.0
Chad,1985,,,,27.56,,False,False,False,0.0
Chad,1986,,,,14.43,,False,False,False,0.0
Chad,1987,,,,18.44,,False,False,False,0.0
Chad,1988,,,,14.92,,False,False,False,0.0
Chad,1989,,,,18.23,,False,False,False,0.0
Chad,1990,,,,23.73,,False,False,False,0.0
Chad,1991,,,,20.0,,False,False,False,0.0
Chad,1992,,,,19.32,,False,False,False,0.0
Chad,1993,,,,16.97,,False,False,False,0.0
Chad,1994,,,,15.82,,False,False,False,0.0
Chad,1995,,,,17.02,,False,False,False,0.0
Chad,1996,,,,20.67,,False,False,False,0.0
Chad,1997,,,,19.09,,False,False,False,0.0
Chad,1998,,,,12.72,,False,False,False,0.0
Chad,1999,,,,17.97,,False,False,False,0.0
Chad,2000,,,0.9,28.5,,True,False,False,0.3333
Chad,2001,,,0.9,24.44,,True,False,False,0.3333
Chad,2002,,,0.9,25.02,,True,False,False,0.3333
Chad,2003,0.0088,,0.9,28.83,102739.726,True,True,False,0.6667
Chad,2004,0.0613,,0.9,38.27,14677.1037,True,True,False,0.6667
Chad,2005,0.0631,,1.5,54.52,23754.8499,True,True,False,0.6667
Chad,2006,0.0558,,1.5,65.14,26860.0591,True,True,False,0.6667
Chad,2007,0.0526,,1.5,72.39,28538.8128,True,True,False,0.6667
Chad,2008,0.0464,,1.5,97.26,32358.9688,True,True,False,0.6667
Chad,2009,0.0431,,1.5,61.67,34827.0258,True,True,False,0.6667
Chad,2010,0.0445,,1.5,79.5,33685.1561,True,True,False,0.6667
Chad,2011,0.0416,,1.5,111.26,36049.0267,True,True,False,0.6667
Chad,2012,0.0369,,1.5,111.67,40689.0004,True,True,False,0.6667
Chad,2013,0.0332,,1.5,108.66,45160.3191,True,True,False,0.6667
Chad,2014,0.0325,,1.5,98.95,46175.1578,True,True,False,0.6667
Chad,2015,0.0405,,1.5,52.39,37023.3247,True,True,False,0.6667
Chad,2016,0.0427,,1.5,43.73,35124.6927,True,True,False,0.6667
Chad,2017,0.0358,,1.5,54.19,41934.5821,True,True,False,0.6667
Chad,2018,0.0423,,1.5,71.31,35427.4917,True,True,False,0.6667
Chad,2019,0.0464,,1.5,64.21,32358.9688,True,True,False,0.6667
Chad,2020,0.046,,1.5,41.84,32615.786,True,True,False,0.6667
Chad,2021,0.0423,,,70.91,,False,True,False,0.3333
Chad,2022,0.0453,,,101.32,,False,True,False,0.3333
Chad,2023,0.0489,,,82.64,,False,True,False,0.3333
Chad,2024,0.0467,,,80.76,,False,True,False,0.3333
Chile,1980,,0.0405,,36.83,,False,False,True,0.3333
Chile,1981,,0.0409,,35.93,,False,False,True,0.3333
Chile,1982,,0.038,,32.97,,False,False,True,0.3333
Chile,1983,,0.0372,,29.55,,False,False,True,0.3333
Chile,1984,,0.0365,,28.78,,False,False,True,0.3333
Chile,1985,,0.0354,,27.56,,False,False,True,0.3333
Chile,1986,,0.0376,,14.43,,False,False,True,0.3333
Chile,1987,,0.0394,,18.44,,False,False,True,0.3333
Chile,1988,,0.0434,,14.92,,False,False,True,0.3333
Chile,1989,,0.0485,,18.23,,False,False,True,0.3333
Chile,1990,,0.0511,,23.73,,False,False,True,0.3333
Chile,1991,,0.0569,,20.0,,False,False,True,0.3333
Chile,1992,,0.0617,,19.32,,False,False,True,0.3333
Chile,1993,,0.0675,,16.97,,False,False,True,0.3333
Chile,1994,,0.0723,,15.82,,False,False,True,0.3333
Chile,1995,,0.0796,,17.02,,False,False,True,0.3333
Chile,1996,,0.0843,,20.67,,False,False,True,0.3333
Chile,1997,,0.0912,,19.09,,False,False,True,0.3333
Chile,1998,,0.0934,,12.72,,False,False,True,0.3333
Chile,1999,,0.0945,,17.97,,False,False,True,0.3333
Chile,2000,,0.0905,,28.5,,False,False,True,0.3333
Chile,2001,,0.0883,,24.44,,False,False,True,0.3333
Chile,2002,,0.0898,,25.02,,False,False,True,0.3333
Chile,2003,,0.0891,,28.83,,False,False,True,0.3333
Chile,2004,,0.0975,,38.27,,False,False,True,0.3333
Chile,2005,,0.1004,,54.52,,False,False,True,0.3333
Chile,2006,,0.1033,,65.14,,False,False,True,0.3333
Chile,2007,,0.1285,,72.39,,False,False,True,0.3333
Chile,2008,,0.1347,,97.26,,False,False,True,0.3333
Chile,2009,,0.1281,,61.67,,False,False,True,0.3333
Chile,2010,,0.1186,,79.5,,False,False,True,0.3333
Chile,2011,,0.123,,111.26,,False,False,True,0.3333
Chile,2012,,0.1278,,111.67,,False,False,True,0.3333
Chile,2013,,0.127,,108.66,,False,False,True,0.3333
Chile,2014,,0.1267,,98.95,,False,False,True,0.3333
Chile,2015,,0.1241,,52.39,,False,False,True,0.3333
Chile,2016,,0.131,,43.73,,False,False,True,0.3333
Chile,2017,,0.1336,,54.19,,False,False,True,0.3333
Chile,2018,,0.1383,,71.31,,False,False,True,0.3333
Chile,2019,,0.138,,64.21,,False,False,True,0.3333
Chile,2020,,0.1263,,41.84,,False,False,True,0.3333
Chile,2021,,0.1387,,70.91,,False,False,True,0.3333
Chile,2022,,0.15,,101.32,,False,False,True,0.3333
Chile,2023,,0.1484,,82.64,,False,False,True,0.3333
Chile,2024,,0.1563,,80.76,,False,False,True,0.3333
China,1980,0.7745,0.5997,13.4,36.83,17300.8147,True,True,True,1.0
China,1981,0.742,0.5701,13.3,35.93,17923.4413,True,True,True,1.0
China,1982,0.7486,0.5658,13.3,32.97,17766.1415,True,True,True,1.0
China,1983,0.7774,0.5789,14.9,29.55,19165.2196,True,True,True,1.0
China,1984,0.8377,0.5997,16.4,28.78,19577.9986,True,True,True,1.0
China,1985,0.9154,0.6329,17.1,27.56,18679.9502,True,True,True,1.0
China,1986,0.9581,0.6738,17.2,14.43,17951.7286,True,True,True,1.0
China,1987,0.9833,0.7172,17.4,18.44,17695.3351,True,True,True,1.0
China,1988,1.0019,0.7723,17.3,14.92,17266.7615,True,True,True,1.0
China,1989,1.0089,0.8118,16.1,18.23,15958.6067,True,True,True,1.0
China,1990,1.014,0.8045,16.0,23.73,15779.5596,True,True,True,1.0
China,1991,1.0333,0.8731,15.5,20.0,15000.2661,True,True,True,1.0
China,1992,1.0384,0.9457,15.2,19.32,14637.5521,True,True,True,1.0
China,1993,1.0556,1.06,16.4,16.97,15536.4823,True,True,True,1.0
China,1994,1.0709,1.0822,16.3,15.82,15220.7002,True,True,True,1.0
China,1995,1.0924,1.1753,16.4,17.02,15012.1974,True,True,True,1.0
China,1996,1.1589,1.3016,16.4,20.67,14151.6557,True,True,True,1.0
China,1997,1.1738,1.4344,17.0,19.09,14482.3826,True,True,True,1.0
China,1998,1.1742,1.4848,17.4,12.72,14818.5368,True,True,True,1.0
China,1999,1.1746,1.5761,15.1,17.97,12855.7685,True,True,True,1.0
China,2000,1.1888,1.6991,15.2,28.5,12785.9489,True,True,True,1.0
China,2001,1.2082,1.7381,15.4,24.44,12746.7616,True,True,True,1.0
China,2002,1.2231,1.8776,15.5,25.02,12672.5615,True,True,True,1.0
China,2003,1.2432,2.0944,15.5,28.83,12467.9253,True,True,True,1.0
China,2004,1.2724,2.4418,18.3,38.27,14382.3828,True,True,True,1.0
China,2005,1.3293,2.4878,18.2,54.52,13691.1076,True,True,True,1.0
China,2006,1.3545,2.6729,20.2,65.14,14913.087,True,True,True,1.0
China,2007,1.3658,2.8036,20.8,72.39,15228.8352,True,True,True,1.0
China,2008,1.3921,2.8539,21.2,97.26,15228.6816,True,True,True,1.0
